F_1,F_3,F_4,F_5,F_6,F_53,F_65,F_260,days_with_service
587.0,203.0,116.0,0.0,0.0,4.0,0.0,667.0,92.0
571.0,102.0,203.0,115.0,302.0,6.0,13.0,605.0,1917.0
585.0,115.0,104.0,506.0,302.0,3.0,0.0,697.0,365.0
555.0,102.0,203.0,115.0,0.0,4.0,8.0,634.0,915.0
588.0,102.0,112.0,116.0,101.0,10.0,1.0,570.0,518.0
572.0,102.0,203.0,116.0,104.0,4.0,12.0,573.0,1461.0
572.0,102.0,203.0,116.0,104.0,4.0,12.0,573.0,1248.0
560.0,102.0,116.0,101.0,112.0,7.0,3.0,534.0,760.0
581.0,102.0,116.0,101.0,104.0,9.0,1.0,605.0,911.0
577.0,102.0,116.0,104.0,0.0,3.0,5.0,671.0,1125.0
589.0,112.0,115.0,116.0,506.0,3.0,0.0,674.0,578.0
651.0,104.0,506.0,115.0,0.0,2.0,0.0,703.0,1520.0
557.0,102.0,203.0,116.0,112.0,10.0,8.0,630.0,2160.0
587.0,102.0,203.0,115.0,0.0,4.0,4.0,635.0,1887.0
587.0,102.0,203.0,115.0,0.0,4.0,4.0,635.0,1887.0
611.0,102.0,0.0,0.0,0.0,5.0,0.0,664.0,181.0
639.0,101.0,114.0,506.0,0.0,7.0,0.0,694.0,488.0
553.0,102.0,116.0,104.0,0.0,2.0,6.0,632.0,972.0
674.0,506.0,0.0,0.0,0.0,10.0,0.0,665.0,549.0
538.0,102.0,101.0,104.0,0.0,4.0,3.0,638.0,972.0
558.0,102.0,101.0,115.0,116.0,2.0,5.0,589.0,1035.0
558.0,102.0,101.0,115.0,116.0,2.0,5.0,589.0,547.0
630.0,112.0,114.0,506.0,0.0,6.0,0.0,623.0,762.0
565.0,102.0,203.0,116.0,104.0,10.0,0.0,653.0,366.0
609.0,102.0,203.0,104.0,0.0,6.0,0.0,694.0,1036.0
566.0,102.0,110.0,104.0,0.0,2.0,1.0,704.0,1979.0
617.0,116.0,114.0,506.0,0.0,9.0,0.0,672.0,59.0
638.0,302.0,0.0,0.0,0.0,8.0,0.0,737.0,366.0
589.0,115.0,101.0,104.0,0.0,6.0,0.0,654.0,761.0
691.0,302.0,0.0,0.0,0.0,9.0,0.0,693.0,669.0
554.0,102.0,203.0,115.0,0.0,3.0,6.0,620.0,2160.0
555.0,102.0,115.0,110.0,116.0,5.0,10.0,671.0,1795.0
649.0,116.0,104.0,302.0,0.0,10.0,0.0,670.0,153.0
584.0,102.0,203.0,0.0,0.0,5.0,6.0,655.0,1036.0
638.0,506.0,302.0,104.0,0.0,6.0,0.0,705.0,365.0
548.0,102.0,116.0,104.0,0.0,3.0,2.0,654.0,1673.0
555.0,115.0,104.0,101.0,506.0,4.0,0.0,673.0,457.0
676.0,112.0,0.0,0.0,0.0,4.0,0.0,650.0,335.0
709.0,0.0,0.0,0.0,0.0,16.0,0.0,701.0,304.0
655.0,104.0,302.0,506.0,0.0,10.0,0.0,647.0,639.0
545.0,102.0,116.0,112.0,110.0,3.0,3.0,628.0,486.0
525.0,116.0,104.0,112.0,302.0,6.0,0.0,611.0,0.0
674.0,506.0,0.0,0.0,0.0,16.0,0.0,640.0,425.0
582.0,116.0,115.0,506.0,302.0,6.0,0.0,673.0,181.0
657.0,506.0,302.0,0.0,0.0,8.0,0.0,694.0,792.0
616.0,112.0,104.0,302.0,0.0,15.0,0.0,640.0,702.0
677.0,302.0,0.0,0.0,0.0,7.0,0.0,694.0,397.0
723.0,0.0,0.0,0.0,0.0,5.0,0.0,688.0,671.0
685.0,0.0,0.0,0.0,0.0,11.0,0.0,684.0,853.0
500.0,102.0,203.0,101.0,116.0,9.0,13.0,515.0,151.0
533.0,102.0,203.0,115.0,116.0,6.0,3.0,580.0,1034.0
521.0,102.0,116.0,115.0,104.0,3.0,5.0,629.0,365.0
521.0,102.0,116.0,115.0,104.0,3.0,5.0,629.0,487.0
564.0,102.0,112.0,116.0,0.0,5.0,5.0,573.0,819.0
557.0,102.0,203.0,115.0,302.0,5.0,0.0,650.0,365.0
593.0,102.0,203.0,101.0,104.0,8.0,2.0,573.0,638.0
658.0,101.0,114.0,0.0,0.0,8.0,0.0,661.0,1096.0
580.0,102.0,115.0,0.0,0.0,3.0,3.0,694.0,1795.0
710.0,114.0,0.0,0.0,0.0,6.0,0.0,757.0,1308.0
645.0,112.0,116.0,0.0,0.0,8.0,0.0,591.0,243.0
605.0,112.0,114.0,506.0,302.0,10.0,0.0,690.0,1034.0
543.0,102.0,115.0,104.0,0.0,1.0,2.0,656.0,577.0
687.0,506.0,0.0,0.0,0.0,4.0,0.0,700.0,730.0
684.0,506.0,0.0,0.0,0.0,12.0,0.0,681.0,396.0
690.0,506.0,0.0,0.0,0.0,6.0,0.0,660.0,516.0
627.0,104.0,114.0,506.0,0.0,7.0,0.0,656.0,0.0
529.0,102.0,112.0,104.0,115.0,7.0,2.0,591.0,516.0
693.0,506.0,0.0,0.0,0.0,3.0,0.0,731.0,1461.0
645.0,103.0,302.0,0.0,0.0,8.0,0.0,630.0,334.0
677.0,0.0,0.0,0.0,0.0,6.0,0.0,708.0,0.0
633.0,116.0,114.0,506.0,0.0,10.0,0.0,667.0,91.0
535.0,102.0,116.0,115.0,104.0,0.0,0.0,624.0,455.0
655.0,116.0,302.0,0.0,0.0,7.0,0.0,718.0,181.0
552.0,104.0,112.0,506.0,302.0,3.0,0.0,621.0,31.0
541.0,102.0,116.0,115.0,104.0,4.0,5.0,643.0,518.0
650.0,112.0,302.0,0.0,0.0,8.0,0.0,656.0,334.0
697.0,0.0,0.0,0.0,0.0,4.0,0.0,684.0,731.0
693.0,0.0,0.0,0.0,0.0,6.0,0.0,703.0,0.0
675.0,101.0,302.0,0.0,0.0,5.0,0.0,730.0,731.0
692.0,0.0,0.0,0.0,0.0,4.0,0.0,647.0,549.0
634.0,116.0,506.0,0.0,0.0,6.0,0.0,707.0,304.0
691.0,0.0,0.0,0.0,0.0,7.0,0.0,694.0,974.0
653.0,112.0,302.0,0.0,0.0,10.0,0.0,703.0,549.0
620.0,116.0,302.0,506.0,0.0,8.0,0.0,683.0,184.0
524.0,102.0,116.0,115.0,104.0,3.0,9.0,591.0,608.0
648.0,116.0,302.0,506.0,0.0,10.0,0.0,725.0,1673.0
603.0,104.0,114.0,302.0,506.0,4.0,0.0,707.0,396.0
595.0,116.0,112.0,506.0,104.0,4.0,0.0,660.0,731.0
566.0,102.0,203.0,115.0,104.0,5.0,0.0,634.0,150.0
699.0,0.0,0.0,0.0,0.0,6.0,0.0,661.0,881.0
605.0,104.0,101.0,506.0,302.0,11.0,0.0,652.0,306.0
636.0,104.0,506.0,115.0,0.0,5.0,0.0,687.0,485.0
535.0,102.0,116.0,101.0,104.0,9.0,1.0,634.0,153.0
663.0,104.0,0.0,0.0,0.0,7.0,0.0,699.0,761.0
518.0,102.0,101.0,116.0,104.0,4.0,4.0,595.0,426.0
504.0,102.0,203.0,116.0,101.0,15.0,3.0,608.0,31.0
638.0,115.0,104.0,302.0,0.0,4.0,0.0,652.0,731.0
593.0,112.0,116.0,101.0,114.0,15.0,0.0,606.0,304.0
625.0,112.0,116.0,506.0,0.0,23.0,0.0,613.0,1067.0
594.0,116.0,104.0,114.0,506.0,3.0,0.0,703.0,608.0
616.0,112.0,101.0,114.0,0.0,8.0,0.0,646.0,365.0
675.0,506.0,302.0,0.0,0.0,12.0,0.0,696.0,92.0
546.0,102.0,116.0,112.0,104.0,7.0,10.0,566.0,731.0
546.0,102.0,116.0,112.0,104.0,7.0,10.0,566.0,730.0
671.0,112.0,0.0,0.0,0.0,9.0,0.0,674.0,669.0
658.0,116.0,302.0,0.0,0.0,9.0,0.0,670.0,1065.0
593.0,115.0,104.0,506.0,302.0,3.0,0.0,688.0,273.0
506.0,102.0,101.0,116.0,115.0,2.0,4.0,616.0,638.0
614.0,102.0,112.0,302.0,0.0,11.0,0.0,704.0,212.0
631.0,104.0,116.0,114.0,302.0,7.0,0.0,675.0,334.0
667.0,116.0,0.0,0.0,0.0,8.0,0.0,635.0,365.0
665.0,112.0,302.0,0.0,0.0,14.0,0.0,659.0,854.0
684.0,302.0,0.0,0.0,0.0,4.0,0.0,742.0,884.0
598.0,112.0,116.0,302.0,506.0,8.0,0.0,636.0,365.0
671.0,302.0,506.0,0.0,0.0,6.0,0.0,690.0,580.0
621.0,104.0,101.0,114.0,0.0,9.0,0.0,684.0,214.0
604.0,112.0,116.0,506.0,302.0,7.0,0.0,631.0,1461.0
604.0,112.0,116.0,506.0,302.0,7.0,0.0,631.0,396.0
535.0,116.0,101.0,104.0,114.0,5.0,1.0,631.0,334.0
577.0,203.0,116.0,104.0,0.0,5.0,0.0,654.0,457.0
672.0,302.0,506.0,0.0,0.0,12.0,0.0,673.0,0.0
572.0,102.0,203.0,116.0,104.0,10.0,7.0,587.0,2160.0
528.0,112.0,116.0,101.0,103.0,2.0,4.0,569.0,730.0
629.0,112.0,101.0,506.0,0.0,6.0,0.0,657.0,1065.0
601.0,104.0,101.0,114.0,506.0,11.0,0.0,666.0,0.0
548.0,102.0,116.0,101.0,104.0,9.0,6.0,606.0,516.0
524.0,102.0,203.0,115.0,116.0,3.0,15.0,596.0,1461.0
524.0,102.0,203.0,115.0,116.0,3.0,15.0,596.0,1704.0
514.0,102.0,203.0,116.0,115.0,1.0,11.0,543.0,639.0
652.0,302.0,506.0,0.0,0.0,3.0,0.0,696.0,1065.0
526.0,102.0,101.0,112.0,116.0,6.0,4.0,554.0,150.0
610.0,116.0,115.0,506.0,302.0,5.0,0.0,683.0,276.0
650.0,112.0,114.0,0.0,0.0,7.0,0.0,682.0,731.0
554.0,102.0,203.0,112.0,104.0,9.0,5.0,593.0,396.0
538.0,102.0,116.0,104.0,0.0,2.0,2.0,669.0,184.0
627.0,112.0,302.0,104.0,0.0,10.0,0.0,628.0,549.0
627.0,112.0,302.0,104.0,0.0,10.0,0.0,628.0,1308.0
538.0,102.0,101.0,116.0,112.0,11.0,8.0,534.0,184.0
643.0,116.0,302.0,0.0,0.0,15.0,0.0,639.0,212.0
583.0,116.0,115.0,104.0,302.0,5.0,0.0,639.0,28.0
628.0,116.0,112.0,0.0,0.0,11.0,0.0,615.0,31.0
552.0,102.0,203.0,116.0,302.0,3.0,5.0,613.0,1431.0
701.0,302.0,0.0,0.0,0.0,5.0,0.0,708.0,731.0
620.0,112.0,116.0,0.0,0.0,9.0,0.0,663.0,31.0
634.0,506.0,302.0,0.0,0.0,12.0,0.0,670.0,92.0
684.0,506.0,0.0,0.0,0.0,11.0,0.0,694.0,335.0
684.0,506.0,0.0,0.0,0.0,11.0,0.0,694.0,638.0
599.0,102.0,116.0,104.0,302.0,6.0,6.0,619.0,427.0
599.0,102.0,116.0,104.0,302.0,6.0,6.0,619.0,518.0
666.0,112.0,0.0,0.0,0.0,12.0,0.0,705.0,394.0
531.0,102.0,101.0,116.0,115.0,4.0,3.0,644.0,791.0
545.0,102.0,101.0,116.0,104.0,5.0,3.0,625.0,395.0
511.0,102.0,203.0,116.0,115.0,3.0,2.0,645.0,2163.0
631.0,506.0,302.0,0.0,0.0,5.0,0.0,740.0,120.0
617.0,102.0,0.0,0.0,0.0,7.0,7.0,655.0,1826.0
651.0,104.0,0.0,0.0,0.0,11.0,0.0,710.0,457.0
563.0,102.0,115.0,116.0,302.0,4.0,1.0,623.0,1400.0
563.0,102.0,115.0,116.0,302.0,4.0,1.0,623.0,91.0
644.0,116.0,302.0,506.0,0.0,7.0,0.0,683.0,153.0
652.0,506.0,302.0,0.0,0.0,8.0,0.0,717.0,730.0
596.0,102.0,101.0,112.0,104.0,7.0,0.0,600.0,365.0
668.0,104.0,506.0,0.0,0.0,7.0,0.0,702.0,638.0
685.0,0.0,0.0,0.0,0.0,11.0,0.0,637.0,31.0
497.0,102.0,203.0,115.0,104.0,1.0,3.0,645.0,578.0
613.0,102.0,0.0,0.0,0.0,4.0,0.0,657.0,608.0
680.0,506.0,0.0,0.0,0.0,10.0,0.0,713.0,1096.0
665.0,115.0,506.0,0.0,0.0,5.0,0.0,668.0,426.0
660.0,112.0,0.0,0.0,0.0,13.0,0.0,648.0,426.0
661.0,112.0,101.0,0.0,0.0,8.0,0.0,672.0,212.0
646.0,506.0,0.0,0.0,0.0,9.0,0.0,677.0,120.0
669.0,114.0,0.0,0.0,0.0,10.0,0.0,681.0,365.0
681.0,302.0,0.0,0.0,0.0,12.0,0.0,719.0,730.0
564.0,102.0,203.0,115.0,101.0,5.0,7.0,549.0,1339.0
551.0,116.0,104.0,101.0,302.0,12.0,0.0,660.0,30.0
608.0,112.0,104.0,302.0,0.0,7.0,0.0,658.0,426.0
685.0,104.0,0.0,0.0,0.0,12.0,0.0,706.0,731.0
565.0,104.0,506.0,302.0,0.0,3.0,0.0,678.0,304.0
518.0,102.0,116.0,115.0,104.0,3.0,2.0,640.0,1003.0
548.0,102.0,203.0,116.0,112.0,9.0,11.0,601.0,1249.0
698.0,302.0,0.0,0.0,0.0,7.0,0.0,715.0,549.0
560.0,102.0,116.0,0.0,0.0,2.0,11.0,618.0,1186.0
551.0,102.0,101.0,104.0,302.0,6.0,0.0,663.0,31.0
546.0,102.0,110.0,104.0,0.0,2.0,5.0,639.0,30.0
666.0,101.0,302.0,0.0,0.0,6.0,0.0,742.0,181.0
543.0,102.0,203.0,101.0,116.0,6.0,3.0,569.0,2160.0
550.0,102.0,203.0,115.0,104.0,6.0,0.0,606.0,1065.0
569.0,102.0,116.0,104.0,302.0,9.0,0.0,590.0,123.0
546.0,102.0,116.0,115.0,104.0,2.0,8.0,643.0,607.0
670.0,506.0,302.0,0.0,0.0,9.0,0.0,698.0,608.0
585.0,102.0,104.0,0.0,0.0,7.0,2.0,656.0,396.0
575.0,102.0,203.0,116.0,0.0,3.0,3.0,626.0,759.0
584.0,102.0,116.0,0.0,0.0,2.0,0.0,666.0,394.0
599.0,102.0,0.0,0.0,0.0,3.0,0.0,648.0,2070.0
545.0,102.0,116.0,104.0,0.0,3.0,8.0,591.0,396.0
614.0,102.0,0.0,0.0,0.0,4.0,0.0,693.0,518.0
682.0,104.0,0.0,0.0,0.0,5.0,0.0,739.0,608.0
669.0,302.0,0.0,0.0,0.0,7.0,0.0,708.0,580.0
665.0,115.0,0.0,0.0,0.0,4.0,0.0,670.0,730.0
597.0,104.0,302.0,506.0,0.0,4.0,0.0,697.0,212.0
602.0,102.0,203.0,116.0,302.0,9.0,2.0,640.0,639.0
618.0,112.0,104.0,506.0,0.0,10.0,0.0,700.0,731.0
618.0,104.0,302.0,0.0,0.0,7.0,0.0,723.0,28.0
613.0,112.0,101.0,506.0,0.0,7.0,0.0,658.0,974.0
549.0,112.0,116.0,101.0,114.0,9.0,0.0,586.0,123.0
677.0,116.0,0.0,0.0,0.0,8.0,0.0,699.0,394.0
647.0,506.0,302.0,0.0,0.0,4.0,0.0,746.0,0.0
636.0,112.0,104.0,506.0,0.0,6.0,0.0,634.0,365.0
532.0,102.0,203.0,116.0,115.0,5.0,8.0,647.0,0.0
532.0,102.0,203.0,116.0,115.0,5.0,8.0,647.0,335.0
532.0,102.0,203.0,116.0,115.0,5.0,8.0,647.0,335.0
686.0,302.0,0.0,0.0,0.0,7.0,0.0,689.0,579.0
619.0,112.0,116.0,114.0,302.0,10.0,0.0,631.0,304.0
624.0,112.0,116.0,302.0,0.0,15.0,0.0,621.0,92.0
507.0,102.0,104.0,116.0,115.0,1.0,2.0,657.0,792.0
598.0,116.0,104.0,302.0,506.0,10.0,0.0,683.0,638.0
658.0,506.0,302.0,0.0,0.0,5.0,0.0,744.0,700.0
481.0,102.0,203.0,116.0,101.0,3.0,5.0,558.0,516.0
697.0,0.0,0.0,0.0,0.0,12.0,0.0,702.0,395.0
636.0,116.0,506.0,104.0,0.0,3.0,0.0,708.0,245.0
655.0,112.0,114.0,104.0,0.0,8.0,0.0,684.0,761.0
612.0,104.0,103.0,506.0,0.0,5.0,0.0,660.0,212.0
612.0,104.0,103.0,506.0,0.0,5.0,0.0,660.0,184.0
566.0,102.0,116.0,302.0,0.0,2.0,4.0,677.0,2040.0
566.0,102.0,116.0,302.0,0.0,2.0,4.0,677.0,2160.0
602.0,112.0,114.0,506.0,302.0,9.0,0.0,677.0,273.0
602.0,112.0,114.0,506.0,302.0,9.0,0.0,677.0,730.0
571.0,102.0,0.0,0.0,0.0,2.0,4.0,617.0,1249.0
674.0,302.0,0.0,0.0,0.0,9.0,0.0,746.0,365.0
697.0,0.0,0.0,0.0,0.0,12.0,0.0,670.0,1584.0
697.0,0.0,0.0,0.0,0.0,12.0,0.0,670.0,123.0
662.0,116.0,0.0,0.0,0.0,6.0,0.0,682.0,608.0
657.0,104.0,116.0,0.0,0.0,15.0,0.0,646.0,61.0
622.0,116.0,302.0,506.0,0.0,8.0,0.0,722.0,577.0
622.0,116.0,302.0,506.0,0.0,8.0,0.0,722.0,0.0
633.0,102.0,0.0,0.0,0.0,14.0,2.0,702.0,2161.0
702.0,0.0,0.0,0.0,0.0,8.0,0.0,735.0,182.0
507.0,102.0,203.0,104.0,116.0,0.0,9.0,569.0,518.0
507.0,102.0,203.0,104.0,116.0,0.0,9.0,569.0,487.0
526.0,102.0,116.0,115.0,101.0,7.0,1.0,657.0,1642.0
535.0,102.0,203.0,116.0,115.0,2.0,10.0,603.0,1612.0
573.0,102.0,203.0,116.0,101.0,9.0,6.0,659.0,335.0
573.0,102.0,203.0,116.0,101.0,9.0,6.0,659.0,731.0
528.0,102.0,101.0,116.0,104.0,5.0,4.0,565.0,61.0
632.0,116.0,506.0,0.0,0.0,12.0,0.0,672.0,396.0
529.0,102.0,203.0,116.0,101.0,7.0,0.0,630.0,122.0
599.0,102.0,115.0,0.0,0.0,5.0,0.0,645.0,1095.0
609.0,116.0,104.0,506.0,0.0,5.0,0.0,663.0,62.0
558.0,102.0,203.0,115.0,0.0,4.0,4.0,597.0,1461.0
558.0,102.0,203.0,115.0,0.0,4.0,4.0,597.0,1461.0
558.0,102.0,203.0,115.0,0.0,4.0,4.0,597.0,1310.0
529.0,102.0,112.0,116.0,101.0,11.0,5.0,640.0,1946.0
646.0,116.0,506.0,104.0,0.0,5.0,0.0,722.0,334.0
568.0,102.0,115.0,104.0,0.0,4.0,1.0,662.0,2160.0
577.0,102.0,112.0,116.0,0.0,3.0,3.0,596.0,1277.0
565.0,102.0,116.0,104.0,0.0,5.0,3.0,674.0,881.0
565.0,102.0,116.0,104.0,0.0,5.0,3.0,674.0,608.0
698.0,0.0,0.0,0.0,0.0,9.0,0.0,717.0,1127.0
540.0,102.0,203.0,116.0,115.0,3.0,8.0,599.0,212.0
540.0,102.0,203.0,116.0,115.0,3.0,8.0,599.0,212.0
551.0,102.0,115.0,0.0,0.0,1.0,7.0,674.0,1430.0
651.0,104.0,101.0,302.0,0.0,8.0,0.0,680.0,123.0
658.0,112.0,114.0,0.0,0.0,10.0,0.0,658.0,28.0
670.0,114.0,302.0,0.0,0.0,6.0,0.0,684.0,61.0
689.0,0.0,0.0,0.0,0.0,10.0,0.0,690.0,365.0
672.0,302.0,506.0,0.0,0.0,10.0,0.0,713.0,427.0
530.0,102.0,203.0,116.0,112.0,4.0,4.0,587.0,366.0
530.0,102.0,203.0,116.0,112.0,4.0,4.0,587.0,1249.0
617.0,112.0,104.0,506.0,0.0,5.0,0.0,641.0,1096.0
612.0,116.0,112.0,302.0,0.0,8.0,0.0,689.0,273.0
568.0,112.0,101.0,104.0,506.0,6.0,0.0,672.0,365.0
522.0,102.0,116.0,115.0,104.0,1.0,16.0,662.0,2129.0
576.0,102.0,116.0,104.0,0.0,12.0,1.0,587.0,547.0
559.0,102.0,116.0,112.0,104.0,8.0,2.0,607.0,1126.0
561.0,102.0,110.0,112.0,0.0,2.0,4.0,563.0,850.0
561.0,102.0,110.0,112.0,0.0,2.0,4.0,563.0,761.0
648.0,112.0,114.0,0.0,0.0,13.0,0.0,638.0,245.0
579.0,115.0,104.0,302.0,506.0,2.0,0.0,640.0,822.0
561.0,102.0,203.0,116.0,104.0,6.0,4.0,622.0,243.0
604.0,102.0,116.0,302.0,0.0,13.0,0.0,567.0,1553.0
528.0,102.0,203.0,116.0,112.0,5.0,0.0,587.0,1433.0
569.0,112.0,104.0,116.0,302.0,4.0,0.0,679.0,365.0
530.0,102.0,116.0,101.0,104.0,12.0,2.0,589.0,335.0
563.0,112.0,116.0,114.0,506.0,6.0,0.0,637.0,181.0
490.0,102.0,203.0,104.0,116.0,5.0,3.0,616.0,396.0
503.0,112.0,116.0,104.0,506.0,7.0,0.0,682.0,181.0
674.0,112.0,506.0,0.0,0.0,7.0,0.0,710.0,731.0
666.0,104.0,506.0,0.0,0.0,6.0,0.0,703.0,273.0
644.0,116.0,506.0,0.0,0.0,5.0,0.0,687.0,151.0
527.0,102.0,101.0,116.0,115.0,4.0,1.0,631.0,153.0
527.0,102.0,101.0,116.0,115.0,4.0,1.0,631.0,183.0
558.0,102.0,203.0,116.0,112.0,6.0,2.0,617.0,730.0
628.0,112.0,114.0,506.0,0.0,9.0,0.0,620.0,213.0
547.0,102.0,112.0,104.0,0.0,2.0,2.0,612.0,1065.0
647.0,116.0,302.0,0.0,0.0,8.0,0.0,679.0,915.0
682.0,112.0,114.0,0.0,0.0,10.0,0.0,719.0,1004.0
575.0,116.0,112.0,104.0,302.0,12.0,0.0,614.0,334.0
610.0,102.0,116.0,0.0,0.0,8.0,0.0,663.0,1280.0
636.0,112.0,104.0,114.0,0.0,14.0,0.0,667.0,700.0
558.0,102.0,0.0,0.0,0.0,1.0,3.0,653.0,1734.0
698.0,506.0,0.0,0.0,0.0,8.0,0.0,740.0,273.0
701.0,302.0,0.0,0.0,0.0,8.0,0.0,644.0,1036.0
662.0,506.0,0.0,0.0,0.0,10.0,0.0,719.0,882.0
637.0,112.0,114.0,302.0,0.0,10.0,0.0,677.0,304.0
524.0,102.0,104.0,115.0,302.0,3.0,2.0,685.0,546.0
602.0,102.0,116.0,112.0,0.0,14.0,1.0,606.0,943.0
553.0,112.0,116.0,104.0,114.0,7.0,0.0,612.0,303.0
553.0,112.0,116.0,104.0,114.0,7.0,0.0,612.0,150.0
613.0,116.0,104.0,101.0,302.0,18.0,0.0,694.0,91.0
616.0,102.0,0.0,0.0,0.0,9.0,5.0,674.0,1826.0
616.0,102.0,0.0,0.0,0.0,9.0,5.0,674.0,1491.0
569.0,102.0,116.0,112.0,104.0,9.0,2.0,603.0,426.0
613.0,116.0,506.0,302.0,115.0,3.0,0.0,695.0,578.0
526.0,102.0,116.0,104.0,0.0,5.0,3.0,612.0,943.0
639.0,116.0,506.0,0.0,0.0,6.0,0.0,731.0,762.0
696.0,0.0,0.0,0.0,0.0,10.0,0.0,677.0,700.0
696.0,0.0,0.0,0.0,0.0,10.0,0.0,677.0,670.0
677.0,302.0,0.0,0.0,0.0,8.0,0.0,655.0,518.0
685.0,0.0,0.0,0.0,0.0,8.0,0.0,720.0,1065.0
574.0,102.0,115.0,0.0,0.0,6.0,7.0,636.0,1339.0
610.0,102.0,0.0,0.0,0.0,5.0,3.0,625.0,1492.0
704.0,0.0,0.0,0.0,0.0,6.0,0.0,724.0,1461.0
644.0,116.0,302.0,506.0,0.0,9.0,0.0,733.0,366.0
641.0,102.0,0.0,0.0,0.0,4.0,1.0,638.0,820.0
646.0,112.0,506.0,302.0,0.0,9.0,0.0,675.0,153.0
662.0,506.0,0.0,0.0,0.0,11.0,0.0,662.0,306.0
622.0,203.0,0.0,0.0,0.0,7.0,0.0,750.0,700.0
556.0,102.0,203.0,115.0,116.0,5.0,11.0,589.0,1065.0
685.0,112.0,0.0,0.0,0.0,6.0,0.0,721.0,518.0
620.0,115.0,104.0,506.0,0.0,5.0,0.0,690.0,730.0
600.0,112.0,104.0,114.0,506.0,6.0,0.0,702.0,396.0
557.0,102.0,203.0,104.0,110.0,0.0,4.0,615.0,973.0
566.0,104.0,115.0,302.0,506.0,3.0,0.0,707.0,609.0
548.0,102.0,203.0,112.0,116.0,4.0,5.0,565.0,487.0
548.0,102.0,203.0,112.0,116.0,4.0,5.0,565.0,791.0
548.0,102.0,203.0,112.0,116.0,4.0,5.0,565.0,730.0
649.0,112.0,0.0,0.0,0.0,10.0,0.0,645.0,90.0
585.0,102.0,203.0,112.0,0.0,5.0,4.0,611.0,1188.0
535.0,102.0,203.0,104.0,110.0,0.0,4.0,616.0,700.0
661.0,101.0,112.0,0.0,0.0,11.0,0.0,710.0,730.0
650.0,112.0,302.0,104.0,0.0,6.0,0.0,621.0,0.0
615.0,112.0,114.0,302.0,0.0,8.0,0.0,633.0,791.0
495.0,102.0,203.0,116.0,115.0,1.0,3.0,607.0,395.0
495.0,102.0,203.0,116.0,115.0,1.0,3.0,607.0,638.0
679.0,302.0,0.0,0.0,0.0,15.0,0.0,676.0,1126.0
610.0,115.0,104.0,0.0,0.0,6.0,0.0,640.0,243.0
617.0,102.0,203.0,0.0,0.0,15.0,1.0,576.0,426.0
625.0,112.0,101.0,506.0,0.0,10.0,0.0,600.0,1492.0
698.0,302.0,0.0,0.0,0.0,9.0,0.0,739.0,668.0
677.0,101.0,0.0,0.0,0.0,8.0,0.0,674.0,762.0
698.0,302.0,0.0,0.0,0.0,9.0,0.0,707.0,1127.0
610.0,102.0,116.0,302.0,0.0,7.0,3.0,629.0,2160.0
610.0,102.0,116.0,302.0,0.0,7.0,3.0,629.0,2160.0
667.0,115.0,0.0,0.0,0.0,7.0,0.0,680.0,243.0
548.0,102.0,116.0,104.0,0.0,6.0,0.0,638.0,120.0
561.0,102.0,112.0,104.0,0.0,6.0,7.0,597.0,822.0
708.0,302.0,0.0,0.0,0.0,5.0,0.0,722.0,731.0
590.0,102.0,203.0,116.0,104.0,5.0,0.0,726.0,304.0
717.0,0.0,0.0,0.0,0.0,15.0,0.0,680.0,761.0
695.0,0.0,0.0,0.0,0.0,16.0,0.0,697.0,121.0
638.0,104.0,114.0,0.0,0.0,8.0,0.0,643.0,457.0
709.0,0.0,0.0,0.0,0.0,11.0,0.0,669.0,517.0
566.0,102.0,203.0,115.0,0.0,1.0,3.0,652.0,2161.0
588.0,112.0,116.0,114.0,302.0,13.0,0.0,622.0,670.0
588.0,112.0,116.0,114.0,302.0,13.0,0.0,622.0,121.0
570.0,102.0,116.0,112.0,302.0,3.0,1.0,598.0,2160.0
581.0,102.0,203.0,116.0,112.0,5.0,1.0,591.0,335.0
628.0,104.0,506.0,0.0,0.0,8.0,0.0,652.0,547.0
689.0,506.0,0.0,0.0,0.0,8.0,0.0,713.0,365.0
540.0,102.0,203.0,116.0,115.0,1.0,2.0,593.0,546.0
540.0,102.0,203.0,116.0,115.0,1.0,2.0,593.0,546.0
591.0,102.0,112.0,0.0,0.0,3.0,6.0,566.0,1188.0
492.0,102.0,101.0,116.0,115.0,3.0,12.0,582.0,273.0
529.0,102.0,116.0,115.0,104.0,2.0,7.0,611.0,456.0
531.0,102.0,203.0,115.0,116.0,3.0,6.0,620.0,427.0
586.0,102.0,115.0,0.0,0.0,3.0,13.0,625.0,730.0
661.0,112.0,302.0,0.0,0.0,6.0,0.0,694.0,365.0
540.0,102.0,116.0,112.0,104.0,4.0,4.0,579.0,485.0
520.0,102.0,115.0,110.0,116.0,3.0,6.0,615.0,942.0
678.0,506.0,0.0,0.0,0.0,13.0,0.0,712.0,731.0
499.0,102.0,203.0,101.0,116.0,5.0,8.0,589.0,1096.0
633.0,506.0,302.0,104.0,0.0,5.0,0.0,655.0,426.0
635.0,506.0,0.0,0.0,0.0,6.0,0.0,679.0,153.0
681.0,302.0,0.0,0.0,0.0,11.0,0.0,682.0,122.0
641.0,104.0,506.0,302.0,0.0,5.0,0.0,719.0,701.0
657.0,116.0,101.0,302.0,0.0,11.0,0.0,713.0,700.0
